username,product_name,review,rating
J***f,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Barang bagus, Kotak original. Warna bagus.",5
wendy,SONY HT-S100F Soundbar 2ch Bluetooth,"produk sesuai yg diharapkan, pas mantap",5
Y***s,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"mantap, pngirimannya gercep.barang jg berfungsi dengan baik",5
Abraham,Sony WI C100 Wireless In-Ear Headphones,mantap,5
Darius,Sony 20mm f/2.8 E-Mount Lens,mantap. dikirim cepat dan packing rapi.,5
Yun,SONY WH XB910N / WH-XB910N / XB910N Wireless Headphones,Ok bagus,5
m***n,Sony SA RS3S SA-RS3S 100W Additional Wireless Rear Speakers,Suaranya mantap 🔊 Desain elegan Bahannya kokoh,5
Tomy,Sony NP-FW50 Rechargeable Battery Pack,udah d coba memang ori lbih bgus,5
W***m,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Good sound quality, long lasting battery life",5
Azhar,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"packing rapi, suaranya the best",5
Karina,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Barang diterima dengan baik, dapat wireless charging juga, adminya juga ramah, makasih",5
A***p,PS5 Console Cover Disc edition,"packing baguss, admin fast respon good job sony indonesia👍🏻👍🏻👍🏻
thank's a lot buat promonya🔥🔥🔥",5
M***d,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,"Sesuai ekspektasi ,,, kerennnnnnnnn",5
Bagus,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,"Nyaman digunakan, ringan. Kualitas suara sangat baik, jernih dan cocok untuk penggemar bass. Recommended",5
M,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"barang ya mantap, rekomendasi banget tokoknya prosesnya cepat,",5
Sylvester,PlayStation 5 PS5 Disc Console Bundle EA Sports FC 24,"Pelayanannya bagus, langsung ambil di store dan dibantu urusin semuanya. Mantep banget dah sony 🙏",5
Hendy,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"proses cepat,ramah & bersahabat.utk produk sendiri,kualitas Sony tidak pernah mengecewakan.packingan bagus.Fitur"" lengkap & sudah yg tercanggih.Yang Pastinya...",5
K***s,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Barang n toko rekomen, kurir J&t tidak rekomen sama sekali",5
K***s,Sony NP-FW50 Rechargeable Battery Pack,"Barang n toko rekomen, kurir J&t tidak rekomen sama sekali",5
Y***a,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Suka barang nya ! Very recomended ! 🔥🔥,5
I***n,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Barangnya berfungsi dengan baik. Packaging ok. Pengiriman juga cepat. Cuma ini kenapa ga bisa didaftarkan secara online ya untuk garansinya.,5
Oliver,Sony Playstation 5 Console Digital Ver,"Pengiriman cepat, packagin aman.",5
r***y,DualSense Wireless Controller PS5 / Stik Wireless PS / Stick PS5,garansi resmi kelengkapan sesuai,5
u***g,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,"Barang sesuai deskripsi, packing rapih.",5
Bayu,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Kereeeen langsung sampe
Anak hepiiii
Bapak apalagi",5
T***n,PlayStation 5 PS5 Digital Console Bundle Marvel's Spider-Man 2 Spider,Respon dan pengiriman cepat,5
A***i,Sony SRS XE200 Speaker Nirkabel Portabel X-Series / XE-200 / XE 200,suara mantap. pack aman. barang original.,5
H***y,Sony 35mm f/1.8 OSS Lens,"Alhamdulillah lensanya jg sesuai pesanan,
packing aman, bubble wrap + box tersegel + bubble wrap.
semoga bermanfaat 👍🏻🙏🏻",5
H***y,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Alhamdulillah, 
Barang yg saya terima sesuai pesanan, 
Pengiriman instan, on time, kurir ramah,
Packing aman bubble wrap + kerdus + bubble wrap + box masih tersegel, ada...",5
W***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Barang sesuai dan bagus tapi Kurir nya gasesuai tanggal terlalu lama dari estimasi,4
teuku,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"mantap kali, paten",5
adi,Sony E 50mm f/1.8 OSS Lens Black,berfungsi dengan baik. smoga awet,5
M***d,Sony Playstation 5 Console Digital Ver,Terimakasih banyak Sonny! Ternyata benar barang legit dan asli garansi indonesia!👍🏻👌,5
N***a,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"sampai dengan selamat, gak perlu di ragukan",5
Indri,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Mantap, fast respons. Barang berfungsi dengan baik",5
prabu,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,mantap sound nya gausah diragukan. transparansi nya kurang natural tapi sangat sangat cukup untuk kebutuhan sehari hari,5
Andika,"SONY Bravia X75K 50 Inch 4K HDR TV,Smart TV KD-50X75K",ok,5
h***a,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Mantap, Ori, Produk resmi. Terjamin kualitas sony.",5
DK,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Ajeep, kereen, controlnya geser² headphone kanan, agak berat tp keren..",5
S***q,Sony ECM G1 Shotgun Microphone,nomor seri garansi gak di masukin di kartu garansinya,4
A***i,"SONY Bravia X75K 43 Inch 4K HDR TV,Smart TV KD 43X75K","Penjual responnya cepat, produk sesuai dan diterima sesuai jadwal",5
A***a,Sony FE 90mm f/2.8 Macro G OSS,"respon cepat, packaging & pengiriman aman",5
N***a,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"alhamdulillah aman pakai next day, packing kardus+bubblewrap, dapet diskon juga 10% dari admin.. kualitas foto & video gak usah diraguin lagi. thankyouu sony!",5
X***e,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,sangat bagus,5
Annabilshopjogja,Sony BC-QM1 Compact Battery Charger,Sudah di coba untuk NP FV100A bisa full cas. 100% original sony Indonesia. Build kualitas nya rapi bagus. Beda dg charger oem pasaran. Beda harga pasti nya. seller jg res...,5
Vinsens,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Sesuai iklan, sukses selalu, tks",4
Y***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Mantap respon cepat barang ok,5
Jamilah,Sony Playstation 5 Console Digital Ver,lengkap semua,5
A***o,SONY NW WS623 BM E,semua fitur berjalan dengan baik,5
Insan,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"packing aman lah pokoke 👍🏽
pengiriman sat set mantap!🤘🏽
makasih 🙏🏽",5
N***l,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Konsol ori distributor Indonesia dan bersegel. Cuma saya lagi sial aja kedapatan dus yg ga ada kabel powernya (AC power cord). Coba komplain ke penjual, tapi ditolak kare...",2
N***r,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"Recommended seller, kualitas mantab. Suara cukup jernih dan bass terasa",5
S***I,SONY SRS-XB23 Extra Bass Bluetooth Speaker / SRS XB23 / SRSXB23,"First impression, build quality nya mantep kokoh premium feel, upgrade dari basic speaker xomi 300 rban serasa punya mini home teater,,,, 
untuk suaranya buat saya yg buk...",5
Aditya,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,packing aman. pengiriman cepat. barang ori dan bergaransi.,5
Aufar,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,sampai tepat waktu. barang sesuai. semoga awet,5
Kevin,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,Mantap NC sama suaranya,5
Irul,PlayStation 5 PS5 Disc Console Bundle EA Sports FC 24,"Barang ok, pelayanan bagus",4
Marino,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Sesuai pesanan, proses dan pengiriman cepat. Mantap sellernya. Semoga awet seperti seri2 lama Sony lainnya👍👍👍",5
H***y,Playstation 5 Sony PS5 Rise of the Ronin,Baru pertama kali preorder game ps5 di  Sony center. Barangnya cepat di kirimnya sesuai dengan tanggal launch,5
E***e,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"SUPERB QUALITY, STILL THE BEST HEADPHONE VALUE FOR MONEY",5
H***y,Sony PS5 Slim Console Digital Edition Sony Playstation 5,working well,5
S***i,Sony Playstation 5 Console Digital Ver,mantap,5
Y***n,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"seneng banget , alhamdulillahhh, packaging rapiii",5
Y***n,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"mantap guys, first time punya PS",5
K***I,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Good quality and service,5
A***y,Sony MDR E9LP / MDR E9LP / E9LP Headset,packing-nya aman & barang tiba sesuai pesanan,5
A***l,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Packing rapi, segel bagus, harga sesuai yg didapet, overall oke banget. Sering seringin adain diskon dong min",5
Ahmadmartakusuma,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,"Barang sesuai deskripsi, toko rekomendasi, barang mulus sampai dengan tujuan mantap... Ga nyesel beli disini... Packing aman pakai kardus dan bubble",5
R***d,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"paket sampai dengan aman, lengkap dengan wireless charger",5
A***i,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Langsung test dan berfungsi normal.. lbh Murah daripada di negara orang.. suara jernih dan pengiriman jg cepet,5
M***d,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Barangnya oke, tapi tolong Kualitas Packagingnya diperbaiki, ini bukan barang murah!",5
Fikri,Sony HT S400 2.1ch Soundbar with powerful wireless subwoofer | HT-S400,"MENGGELEGAR!! Ga salah emang pilih Sony, desainnya yg modern didukung dgn kualitas suara yang luar biasa bagus sangat2 memukau. Buat yg cari mid range soaundbar dgn kuali...",5
R***i,Sony Battery and Charger Kit with NP-BX1 Battery ACC-TRBX,"barang sesuai, baterai dan charger berfungsi dengan baik, seller fast response",5
R***i,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,"Barang sesuai, berfungsi dengan baik sdh test foto dan video bagus micnya juga bagus, smoga awet",5
R***i,Sony 128GB SF-M Tough Series UHS-II SDXC Memory Card / 128 GB SF M,"barang sesuai berfungsi dengan baik, seller jga fast response",5
I***n,Sony WI C100 Wireless In-Ear Headphones,"Lega krn bisa buat Android jg, krn yg dibaca pertama kali Compatible for iPhone n iPad...😅",5
Delfi,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"adminnya ramah dan informatif, mantap pokoknya 🔥🔥",5
Bustami,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,Sehari sampai 👍,5
Hidayat,SONY HT-S20R Sistem Soundbar Home Cinema 5.1ch,"suara vokal lumayan bersih, bass lumayan antep meski blm yang menggelegar, seller cepat n responsif",5
D***i,Sony HDR-CX405 Black,"Produk bagus sesuai pesanan, semoga awet.  Terima kasih.",5
REZA,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,Barang bagus semoga aman ga ada kendala,5
Joko,SONY a7c / a7c / a7c Sony Kamera Mirrorless Body Only,fast respon..barang ok,5
Eugene,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Bagus Cepet,5
F***n,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,Sesuai ekspektasi.,5
Ikhlas,Sony Playstation 5 Console Digital Ver,"Barang diterima dalam kondisi bagus, pengiriman cepat sekali",5
A***g,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Kualitas layanan bagus, barang juga bagus ga ada lecet.",5
Adam,Sony Playstation 5 Console Digital Ver,Proses cepat,5
Beni,Sony Playstation 5 Console Digital Ver,keren banget pelayanannya sony gancyt ...mantab,5
T***h,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Pengiriman cepat, barang lengkap masih disegel, dan bekerja dengan baik",5
R***y,Sony WF G700 WF G700N WFG700 WFG700N INZONE Truly Wireless Headphones,"thank you cepet banget minta instan langsung cus dikirim, ada masalah tim nya juga baik baik untuk bantu jawab. kualitas buds bagus untuk ps5.",5
arif,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"mantap, suara nya bagus, worth it lah,",5
A***h,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Bagus barang ori,5
Y***k,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,Fast response! Recommended Seller!,5
F***o,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,Bagus. Cocok buat yang mau bikin podcast. No overheating issue after 2 hour plus recording. Berhenti karena batrenya mati aja. Top. Best choice buat low budget podcast se...,5
w***n,Sony Playstation 5 Console Digital Ver,"sesuai, garansi lengkap, barang asli...mulus",5
Andy,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Bagus sekali, pelayanan cepat l, pengiriman cepat. Sangat rekomen",5
Muhamad,Sony Alpha A7II Kit FE 28-70mm f/3.5-5.6 OSS,👍,5
D***p,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,TOP JOS MAS RASYID 👍👍👍,5
P***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,barangnya bagus realpict suaranya juga nggak kalah keren 360°,5
Aviati,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Kado buat suami 🥰 ..paket mendarat dg aman pesen jm 11 malam pagi sudah sampaii
⭐️5 buat Adminnya ramah bgt dan sangat membantuu 👍👍",5
L***i,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,"pengiriman cepat, kualitas ga perlu ditanya lagi. mantap",5
E***l,SONY BC-QZ1 Charger for FZ100,Mantap charger ori nya,5
Sobirin,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Mantap, pengiriman cepet",5
Abdes,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Banyak dipilih sebagai TWS terbaik di dunia..featurenya berlimpah, sound quality aduhai. Keren!!",5
A***w,Sony Bravia X80L 65'' Inch / 65X80L 4K Ultra HD High Dynamic Range,Barang bagus sampai H+1 setelah beli nice,5
NGAMA,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,mantap,5
Ali,Sony A7IV Sony a74 Sony A7 IV a7m4 Mirrorless Camera (Body Only),"berfungsi normal dan masih segel,
mantaappp pokoknyaa",5
Ali,Sony FE 50mm f/1.8 Lensa Kamera,mantaapppp keren,5
Fatchuri,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,suaranya jangan di ragukan kalau sony sudah sangat legend,5
Kurnia,Sony Playstation 5 PS5 Console Disc Edition,"CS responsif untuk bantu claim garansi, barang bagus tidak ada cacat pada box.",5
S***a,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"packaging aman, bass nya lumayan mantap cma di suara kaya agak cempreng, apa tergantung hp nya ya, tapi overall bagus sih dan warna gold nya juga cakep",5
Y***h,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,Tidak perlu diragukan mah kalau sony 😬👌,5
M***n,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"Seller responsif dan pengiriman cepat. Khas audio sony, tidak mengecewakan. Untuk ukuran speaker sekecil ini audionya ok. Lebih ke bass, untuk detail audio masih bisa dim...",5
Elaini,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Baguuus barangnya, sony the best…",5
V***a,Sony FDR AX43A / Sony AX43A / Sony Camcorder AX43A,Barang sdh diterima dengan baik. Produk sesuai pesanan.,5
H***a,SONY a7cII / a7c II / a7c2 Sony Kamera Mirrorless Body Only,"Terima kasih Sony, dibantu pembelian oleh Kak Rahma di Kokas 🥰",5
T***a,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Mantap, suara jernih dan enak dibawa bepergian n value for money top deh",5
Emily,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"produk sangat bagus, anc nya puol warbiasah, bener2 cuco utk 'me time' , warna nya stylish fesyen banget, fitur2 nya juga canggih, ga nyesel bli wishlist ini jg a...",5
W***m,Sony Playstation 5 Console Digital Ver,"Pelayanan the best... ramah, fast response, very helpful",5
s***o,SONY ALPHA A7II Body Only Black / A7 II / A7M2 BO / A7 Mark II / A7 M2,Keren cepet mantab,5
indra,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,mantab pengiriman cepat dan kemasan rapih,5
C***o,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,packing nya rapi dan dan aman kualitasnya okay,5
T***r,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Akhirnya punya (lagi) sony headphones setelah sekian lama selingkuh :D cukup nyaman di telinga, sound quality ok dan bisa di atur dgn own presets, good build quality and...",5
D***y,Sony PULSE Elite wireless headset,PERFECT,5
A***n,Sony Playstation 5 Console Digital Ver,Barang sudah diterima CL Gancit,5
Harry,SONY ZV1 II SONY ZV-1 II SONY ZV 1 M2 Digital Compact Camera 4K Video,"Layanan sangat bagus, cepat dan Cameranya 👍",5
E***o,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Akhirnya terbeli jga ps5 nih😭
dulu ps1 cuman main retalan ke ps2 udah bsa dibeliin
ke ps3 sama jga msih dibeliin tpi gk terlalu memainkannya
ke ps4 tetap masih dibeliin...",5
F***i,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Barang sesuai gambar dan dijamin, penjual sangat helpful, harga best price.",5
Adrian,Sony A7IV Sony a74 Sony A7 IV a7m4 Mirrorless Camera Kit 28-70mm Lens,Best Service dan Best Price. Tq Sony Center Kokas,5
Vivian,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Very Good Quality. SA sangat membantu, thank you buat kakak di GI yg tadi membatu.",5
P***a,SONY FE 24-70mm f/4 ZA OSS Vario-Tessar T* / Lensa Kamera / SEL2470Z,Produk sesuai deskripsi wow diluar ekspetasi fiturnya sesuai Semua fitur berfungsi baik,5
Ahmad,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Mantappp,5
A***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Semua fiturnya berfungsi dengan baik,5
P***h,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Isi lengkap. Dus masih segel ketika diterima. Pengiriman cepat. Ada hologram stiker Sony Indonesia. Berfungsi normal. Mantab.,5
Zaki,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"Nice 💯
Kualitas suara oke cukup netral ya ngg ada yng dominan alias pas mantap👍, Recommended!!",5
T***s,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Barang oke, bonus oke, kualitas ok! Thanks a lot",5
D***i,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,🌟🌟🌟🌟🌟,5
Lukman,Sony Alpha a7iii / a7iii Sony / Sony a7 iii / a7 iii Body Only,Bismillah semoga usahaku semakin lancar... Amin y allah,5
Lukman,Sony SEL PZ 18-105MM F4 G OSS Lensa Kamera,Bismillah semoga usahaku semakin lancar... Amin y allah,5
Panji,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,Barang bagus suara jelas clear dan pihak toko baik bgt bantuin buat dpt promonya,5
R***a,Sony PS5 Slim Console Digital Edition Sony Playstation 5,sampe dengan baik gercep juga dan packingnya baguss. untung ada official storenya,5
wildan,SONY SRS-XB23 Extra Bass Bluetooth Speaker / SRS XB23 / SRSXB23,"bagus lah sesuai harganya, bassnya cukup dalem buat denger Dj full remix 🤣",5
Blue,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Mantap Donk namanya jg Authorized Seller,5
M***h,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,damn!!!!!! this is the Real Sony Headset... awsome 😍,5
